fibro_typename,seed,orientation_10,major_axis_10,minor_axis_10,orientation_20,major_axis_20,minor_axis_20,orientation_30,major_axis_30,minor_axis_30,orientation_40,major_axis_40,minor_axis_40,orientation_50,major_axis_50,minor_axis_50,orientation_60,major_axis_60,minor_axis_60,orientation_70,major_axis_70,minor_axis_70,orientation_80,major_axis_80,minor_axis_80,orientation_90,major_axis_90,minor_axis_90,fibro_type
compact,1,80.279983,6.840402,4.869863,90.0,9.717214,7.327822,82.887018,13.212955,9.128592,89.241293,16.183213,11.170062,86.637424,19.891813,13.247204,87.678285,25.050004,15.451263,86.884298,34.704576,17.627915,86.698566,57.176834,20.746701,85.826548,107.749219,33.834072,compact
compact,2,85.306012,7.401119,5.267626,83.477181,11.611788,7.20806,89.017437,14.932558,9.274257,87.282261,18.595111,11.229023,86.120758,22.585857,13.475943,87.030135,28.606073,15.729991,85.865117,38.843799,18.419476,85.389579,61.753091,21.815972,85.5501,121.535145,35.513444,compact
compact,3,80.279983,6.840402,4.869863,74.810437,9.645563,7.343071,83.760464,13.035297,9.161359,81.80523,16.009896,11.29719,81.505156,19.670718,13.323838,82.997913,24.114531,16.289614,85.550843,35.332367,18.374651,85.058175,58.072883,21.432543,84.919299,113.527823,35.247017,compact
compact,4,90.0,6.124316,4.998551,83.37974,9.097676,6.967929,81.483938,11.50413,9.379242,82.87048,14.550225,11.287551,85.940247,17.754148,13.628742,88.220238,22.43037,16.260422,86.665153,33.218063,18.155112,86.752845,54.869444,20.77754,85.784036,110.130747,33.329846,compact
compact,5,69.18323,6.456001,5.125106,74.810437,9.645563,7.343071,84.127183,12.663181,9.453268,80.506188,15.26025,12.034965,82.804101,19.158037,14.234543,85.279097,25.397991,16.337671,85.699611,36.123048,18.453742,86.854112,57.530732,21.794068,86.10105,115.301853,35.504977,compact
compact,6,69.862607,6.785132,5.031406,82.789613,9.841227,7.501537,81.379463,12.948252,9.545253,81.965941,15.847989,11.744594,81.967174,19.404959,14.185246,83.824454,24.904739,16.48156,85.174347,35.379422,18.543249,85.5641,54.833955,22.101046,85.221257,106.883419,36.009527,compact
compact,7,69.18323,6.456001,5.125106,74.810437,9.645563,7.343071,84.127183,12.663181,9.453268,80.506188,15.26025,12.034965,84.483428,19.024739,14.207865,82.08705,24.807363,16.552654,84.392495,35.839442,18.518248,85.360987,57.452543,22.008479,85.670149,109.099904,36.736613,compact
compact,8,81.127664,7.415379,5.101338,90.0,11.219946,7.448972,86.226359,13.971681,10.066298,87.186255,17.306756,12.515349,85.721998,22.228799,14.339017,84.83518,28.96684,16.388434,84.472502,39.559037,18.728465,84.346495,59.848734,23.008961,85.243149,120.783366,37.428833,compact
compact,9,81.127664,7.415379,5.101338,88.162582,11.403744,7.452857,88.999253,14.953519,9.440641,88.733221,18.661876,11.468514,88.426288,22.840369,13.734676,87.168549,28.092595,16.517343,85.061019,38.51343,19.265031,83.772627,61.540224,23.364037,85.050527,120.882709,38.317403,compact
compact,10,83.133089,7.829179,5.035161,83.477181,11.611788,7.20806,90.0,14.921184,9.190948,87.760944,18.320263,11.189376,86.472473,21.853397,13.39734,88.645817,27.212358,15.533712,86.933749,35.434211,18.536197,85.38828,55.633135,22.548174,85.209013,113.253926,36.012158,compact
compact,11,82.027302,8.944025,4.849698,87.481643,13.119614,7.085617,86.981582,16.209465,9.268377,87.097306,19.800113,11.318477,86.980465,23.942599,13.458525,87.961493,29.553334,15.793748,87.120844,37.656961,19.421082,85.084972,62.241148,22.762283,84.827844,114.353347,37.583514,compact
compact,12,84.47953,8.233888,4.967514,84.621016,12.159746,7.115345,83.746811,15.591168,9.128521,84.932858,19.404081,10.954343,85.356404,23.121767,13.096201,86.392655,27.946818,15.637849,85.978406,35.800505,19.04347,85.305556,58.4189,22.173591,85.065276,112.010051,35.358611,compact
compact,13,75.981585,7.242139,5.044063,84.996615,11.010659,7.258008,83.502902,14.392068,9.303376,81.717705,17.540169,11.394858,81.556503,21.217557,13.758914,83.386249,26.396083,16.230524,85.80929,36.435917,18.755558,86.225262,57.86589,22.194177,85.335243,110.031855,34.986387,compact
compact,14,75.981585,7.242139,5.044063,83.37974,10.819934,7.275985,81.9579,14.465582,9.071564,80.7241,17.780342,11.025371,81.783531,21.336836,13.122872,83.43278,26.233528,15.447742,82.780969,33.67895,18.755606,84.737928,55.63611,21.692305,84.444591,109.690802,33.763327,compact
compact,15,75.981585,7.242139,5.044063,78.823401,10.667362,7.144477,80.73253,14.153011,9.088397,83.203027,17.250779,11.0522,84.610835,20.973155,13.225826,84.500916,26.095161,15.424822,82.906419,34.35001,18.269706,83.908108,55.297677,21.316083,84.440074,110.70002,32.117559,compact
compact,16,81.127664,7.415379,5.101338,84.853999,11.406689,7.224322,87.571735,14.988661,9.086524,86.70143,18.32226,11.055804,85.873034,21.907751,13.249351,84.226957,26.989397,15.378678,85.086297,34.684762,18.40552,85.139645,54.298746,21.971283,84.488019,107.695111,34.176204,compact
compact,17,80.279983,6.840402,4.869863,87.383069,10.124273,7.175814,83.760464,13.035297,9.161359,87.878399,16.240238,10.982677,85.07517,19.24506,13.222976,84.697611,23.990969,15.173791,85.110091,31.33585,17.692869,85.549901,47.02659,22.007446,84.588056,100.358015,33.378038,compact
compact,18,74.960599,6.95738,4.921994,87.383069,10.124273,7.175814,82.887018,13.212955,9.128592,89.241293,16.183213,11.170062,85.237805,19.715702,13.168373,85.909738,24.667064,15.231876,85.573978,32.44812,17.719348,86.040802,49.246397,22.273077,84.756587,108.440374,32.882856,compact
compact,19,74.960599,6.95738,4.921994,82.789613,9.841227,7.501537,84.324556,13.331305,9.338684,86.649844,16.728484,11.262845,85.018338,20.347646,13.584884,86.958672,26.157318,15.590085,86.384699,35.025865,18.412207,84.764119,55.103953,21.767498,84.357716,110.305624,34.224349,compact
compact,20,77.61243,6.417532,5.383764,82.789613,9.841227,7.501537,85.972793,12.857317,9.730142,90.0,15.365461,12.36531,90.0,19.366637,14.680992,87.536987,26.445488,16.527437,86.435224,38.963189,18.07083,85.395254,58.324281,22.016494,85.391168,113.719896,35.351214,compact
compact,21,90.0,6.124316,4.998551,82.288919,9.43031,7.252851,88.154307,12.424506,9.424743,90.0,15.478421,11.321018,88.629022,18.882497,13.90669,86.686759,24.455227,16.229032,86.481678,35.080633,18.504439,84.330821,58.025011,21.354179,85.415845,109.350558,35.449506,compact
compact,22,90.0,7.313103,4.883836,84.63557,10.344662,7.387143,87.593225,13.473558,9.438723,86.382801,16.839791,11.494399,86.390872,20.98241,13.538469,87.41392,26.557181,16.049144,85.462226,36.825903,18.579857,83.830256,59.091843,22.083007,85.863726,112.815492,36.683143,compact
compact,23,-85.750126,7.062448,4.892487,90.0,10.256363,7.201364,-86.392869,12.989439,9.394516,-88.260627,16.506794,11.269091,87.434719,20.28006,13.313288,87.26105,25.344328,15.628105,86.001701,33.886093,18.403446,84.16038,54.301126,21.970455,85.758208,106.364701,36.094703,compact
compact,24,90.0,7.313103,4.883836,83.944684,10.583186,7.331254,86.02111,13.511148,9.511275,84.118796,17.173121,11.247468,85.314109,20.919252,13.386133,85.050689,25.886316,16.053347,86.013965,34.867051,18.855096,85.192909,57.47106,22.53676,85.695147,114.910858,36.779247,compact
compact,25,85.614618,7.347936,5.00826,86.412838,11.205196,7.235215,87.117863,13.812584,9.581311,88.894719,17.396685,11.556413,86.472473,21.853397,13.39734,85.180896,26.707215,16.14593,84.224026,35.45068,19.257674,84.940692,59.657123,22.945567,85.165273,117.870861,38.01586,compact
compact,26,90.0,7.313103,4.883836,84.996615,11.010659,7.258008,87.117863,13.812584,9.581311,87.176262,17.304447,11.472135,85.382462,21.286511,13.397996,84.405987,26.716216,15.550603,84.320791,34.306095,18.653743,84.406636,53.884581,22.435125,85.26234,111.06985,35.093603,compact
compact,27,80.279983,6.840402,4.869863,87.34045,10.293473,7.30172,86.392869,12.989439,9.394516,84.651092,16.503474,11.336206,84.764167,20.122272,13.541634,85.761141,25.891938,15.549448,84.84287,34.660048,18.227794,85.584407,53.922766,22.278998,85.768949,109.377261,34.889919,compact
compact,28,85.750126,7.062448,4.892487,87.34045,10.293473,7.30172,84.324556,13.331305,9.338684,83.717075,16.582343,11.352967,84.934247,20.258374,13.512407,85.767852,25.637619,15.598771,83.949602,34.105069,18.297946,84.770722,52.579231,22.108078,85.267518,107.689973,34.052551,compact
compact,29,85.614618,7.347936,5.00826,90.0,10.383888,7.615056,87.117863,13.812584,9.581311,88.870372,17.341828,11.676257,89.338885,20.980069,14.215883,85.52215,26.94566,16.616887,86.002185,37.554839,19.019626,86.64859,58.974699,22.821534,85.208658,115.690085,36.540253,compact
compact,30,-85.614618,7.347936,5.00826,-88.68145,10.605862,7.569673,90.0,13.849532,9.757049,89.244294,17.184943,12.025451,88.124135,21.00661,14.563664,86.853336,27.55614,16.751782,86.288277,39.241755,18.887038,86.071887,60.13119,22.646574,85.73255,120.082794,36.243397,compact
compact,31,70.26377,7.108585,4.942771,87.249241,10.357472,7.508402,84.441751,13.555117,9.576928,83.024675,16.394953,12.069905,85.046329,20.217562,14.511396,84.896127,26.231309,16.859262,85.337688,37.84397,18.950862,86.162065,57.93329,23.449067,85.978531,117.945833,37.278233,compact
compact,32,75.981585,7.242139,5.044063,87.598257,10.828175,7.522758,86.242438,13.627114,10.020135,84.554357,17.159692,12.044966,85.070697,20.92856,14.558928,85.800993,26.981704,16.987698,86.355219,38.7745,18.997818,86.574423,59.476756,23.222965,85.278126,118.151422,37.538629,compact
compact,33,75.981585,7.242139,5.044063,85.43018,10.818762,7.405164,86.872984,13.682095,9.88314,85.22678,17.253144,11.828522,85.36831,21.071061,14.403243,84.549766,27.313576,16.693209,84.811773,38.238878,19.368667,86.052496,61.809379,23.483305,85.275332,122.181575,38.356303,compact
compact,34,70.26377,7.108585,4.942771,83.944684,10.583186,7.331254,84.441751,13.555117,9.576928,84.594858,17.170087,11.4949,84.5227,20.865559,14.004317,84.106712,26.832652,16.256046,84.017458,36.371748,19.136144,85.059993,59.62357,22.904767,85.500125,121.887688,37.835342,compact
compact,35,69.18323,6.456001,5.125106,82.789613,9.841227,7.501537,86.392869,12.989439,9.394516,83.0841,15.935833,11.500798,84.799075,19.834686,13.605155,85.380317,25.727812,15.412577,84.335392,33.834394,18.183296,84.463551,51.523375,21.952036,85.211241,105.453482,34.468215,compact
compact,36,70.26377,7.108585,4.942771,84.63557,10.344662,7.387143,81.135393,13.439954,9.452377,84.480226,17.021311,11.277705,85.314109,20.919252,13.386133,84.972875,26.533331,15.466408,85.083041,35.128907,18.180597,84.677506,53.430632,22.119299,84.818918,111.834598,34.34815,compact
compact,37,90.0,7.313103,4.883836,83.37974,10.819934,7.275985,90.0,13.963648,9.37665,85.82714,17.334857,11.295183,86.426531,21.389697,13.449196,84.103156,26.717755,15.937925,84.064345,36.757046,18.374219,83.78282,58.417448,22.48133,84.693234,118.127322,35.217813,compact
compact,38,80.279983,6.840402,4.869863,90.0,9.717214,7.327822,83.760464,13.035297,9.161359,86.445132,15.624512,11.478288,87.001321,19.625668,13.292136,85.89647,24.731561,15.564674,84.823592,34.012614,17.911251,84.249059,53.244681,21.380696,84.654773,106.300837,33.769066,compact
compact,39,80.279983,6.840402,4.869863,77.091121,9.89968,7.307024,83.760464,13.035297,9.161359,84.671596,15.790266,11.371298,84.567532,19.776327,13.192609,84.312071,24.869835,15.259695,85.498569,33.041702,17.670895,85.034344,52.371328,20.538323,84.788259,99.358262,32.331836,compact
compact,40,80.279983,6.840402,4.869863,78.862051,10.155893,7.265512,82.887018,13.212955,9.128592,81.801712,16.557938,11.001066,83.908399,19.838711,13.214903,84.312071,24.869835,15.259695,85.201956,32.747739,17.833002,85.765436,52.366147,20.505672,84.906684,99.548077,32.579635,compact
compact,41,85.750126,7.062448,4.892487,85.436435,10.635078,7.072367,82.109623,13.391131,9.094652,86.202678,16.48069,10.977264,85.561482,20.010974,13.108302,86.194515,24.335714,15.493651,85.961155,32.143459,18.403572,86.595227,52.136515,21.36051,85.698505,100.110792,34.422784,compact
compact,42,80.279983,6.840402,4.869863,74.810437,9.645563,7.343071,86.995497,12.806887,9.132227,87.169024,15.659943,11.134223,83.615938,19.15993,13.155466,83.632968,23.506342,15.485113,83.641685,31.152682,18.164438,84.847019,50.693694,20.787678,84.127407,98.348899,32.635337,compact
compact,43,70.26377,7.108585,4.942771,84.63557,10.344662,7.387143,84.324556,13.331305,9.338684,85.986305,16.712258,11.198237,85.401168,20.429837,13.209192,85.869143,25.172908,15.534966,84.772212,32.706643,18.430318,85.034756,50.797989,22.16012,84.322078,101.538438,35.064787,compact
compact,44,85.614618,7.347936,5.00826,86.412838,11.205196,7.235215,87.50162,14.215464,9.492684,88.894719,17.396685,11.556413,86.86319,21.840177,13.470196,85.054046,26.869677,16.137401,86.287203,35.488075,19.232264,86.23122,57.926551,22.621549,84.585457,115.310012,37.055029,compact
compact,45,70.26377,7.108585,4.942771,83.37974,10.819934,7.275985,78.78738,13.287355,9.879465,81.611483,17.157933,11.583682,82.960857,20.732923,14.031503,84.446051,26.625795,16.240628,84.869377,36.39191,18.808196,84.95908,57.958597,22.396942,85.301398,119.60163,36.357777,compact
compact,46,69.18323,6.456001,5.125106,83.830367,10.094014,7.444277,84.324556,13.331305,9.338684,82.007594,15.787108,11.875291,84.20993,19.707014,13.899606,82.972504,25.174635,16.040117,83.868414,33.751814,18.522222,84.967031,53.570408,22.248649,85.071774,111.201172,36.078478,compact
compact,47,69.18323,6.456001,5.125106,82.789613,9.841227,7.501537,86.392869,12.989439,9.394516,83.0841,15.935833,11.500798,84.799075,19.834686,13.605155,83.816627,24.992918,15.929551,85.58913,33.830328,18.367515,86.475724,52.768009,21.843192,84.89817,108.208001,35.004873,compact
compact,48,75.981585,7.242139,5.044063,84.996615,11.010659,7.258008,87.117863,13.812584,9.581311,86.307204,17.400102,11.641107,84.927387,21.254777,13.921573,84.128906,26.797996,16.177577,85.957695,36.197292,18.694746,85.662476,55.916184,22.62248,85.350375,111.948436,37.018539,compact
compact,49,70.26377,7.108585,4.942771,83.944684,10.583186,7.331254,82.795242,13.494163,9.518395,83.581736,17.037066,11.268192,84.303675,20.585705,13.622788,83.730326,24.95816,16.440014,84.83377,34.306804,18.721994,86.404261,53.771061,22.252871,85.414159,105.73922,36.249544,compact
compact,50,74.960599,6.95738,4.921994,78.862051,10.155893,7.265512,82.109623,13.391131,9.094652,83.462836,16.098491,11.465421,85.484021,19.776035,13.583101,86.644528,24.842683,16.065547,85.884499,34.833029,18.617114,85.64401,56.301723,21.667787,85.271646,107.361914,35.397529,compact
compact,51,70.26377,7.108585,4.942771,81.126437,10.737779,7.216501,84.180498,13.6881,9.486604,84.118796,17.173121,11.247468,83.785664,20.888442,13.673605,85.049275,25.510658,16.727489,84.524338,37.763128,18.67487,84.925273,60.563034,22.245821,84.60369,113.871965,37.853242,compact
compact,52,69.18323,6.456001,5.125106,77.091121,9.89968,7.307024,82.887018,13.212955,9.128592,83.951265,15.801668,11.517216,83.045132,19.62236,13.564354,82.888421,24.594897,16.076187,84.059826,34.166018,18.727498,83.861462,56.477564,21.986534,83.878084,110.113085,36.116564,compact
compact,53,81.127664,7.415379,5.101338,86.412838,11.205196,7.235215,80.455758,14.583051,9.269579,81.5866,17.893539,11.38784,81.865885,21.579607,13.825092,82.392597,27.314469,16.051044,83.783484,37.107571,18.562112,84.161987,57.739043,22.039242,84.096367,116.505485,35.707612,compact
compact,54,83.133089,7.829179,5.035161,83.477181,11.611788,7.20806,82.027302,15.534946,9.002141,82.236585,18.632397,11.21091,83.089994,22.440722,13.408786,82.392597,27.314469,16.051044,84.589565,36.865661,18.84517,84.319921,59.556155,22.149763,83.878116,115.850765,36.233664,compact
compact,55,84.47953,8.233888,4.967514,81.509215,12.277773,7.150564,83.746811,15.591168,9.128521,82.519678,19.146782,11.031394,82.67323,23.053274,13.144688,82.665164,28.006142,15.624612,83.33805,36.463965,18.452833,84.654213,55.550338,22.147019,84.201102,112.744297,35.283886,compact
compact,56,83.088903,8.590868,4.908974,83.994261,12.676673,7.019471,84.161833,15.996099,9.151129,83.497031,19.483781,11.164505,83.557041,23.618196,13.145896,83.110194,29.32544,15.381078,83.460947,37.591558,18.570444,85.002522,58.391971,22.437982,83.863772,118.339443,35.929352,compact
compact,57,90.0,7.416923,5.4041,80.035359,11.834442,7.29245,81.570801,15.357198,9.453667,82.685961,19.427196,11.267578,81.114098,23.564609,13.64013,82.129945,29.296825,16.018816,83.364062,38.975689,18.82904,84.493591,60.597649,23.224164,84.723529,122.493451,36.983727,compact
